es004.s017.t005	es004.s017.t005	bn:00067181n	bn:00074790n	wiki:informe				
es004.s017.t006	es004.s017.t006	bn:00086567v	bn:00086679v	bn:00092109v				
es004.s017.t008	es004.s017.t008	bn:00923812n						
es004.s017.t010	es004.s017.t010	bn:00116284r						
es004.s017.t011	es004.s017.t011	bn:00102038a	bn:00102039a					
es004.s017.t014	es004.s017.t014	bn:00062717n	wiki:sustancia_placebo					
es004.s017.t017	es004.s017.t017	bn:00086708v						
es004.s017.t019	es004.s017.t019	bn:00008567n	bn:00027565n	wiki:regurgitación	wiki:vómito			
es004.s017.t022	es004.s017.t022	bn:00015267n	wiki:canis_lupus_familiaris					
es004.s017.t024	es004.s017.t024	bn:00089246v						
es004.s017.t026	es004.s017.t026	bn:00031708n	bn:00054128n	bn:00061887n	wiki:medicamento	wiki:prescripción_(medicina)		
es004.s017.t030	es004.s017.t030	bn:00015267n	wiki:canis_lupus_familiaris					
es004.s017.t032	es004.s017.t032	bn:00089246v						
es004.s017.t033	es004.s017.t033	bn:00062717n	wiki:sustancia_placebo					
es004.s017.t037	es004.s017.t037	bn:00047235n	bn:00076843n	wiki:tratamiento_(medicina)				
es004.s017.t041	es004.s017.t041	bn:00008467n	bn:00042049n	bn:00064298n	wiki:medicina_preventiva			
es004.s017.t043	es004.s017.t043	bn:00008567n	bn:00027565n	wiki:regurgitación	wiki:vómito			
es004.s018.t002	es004.s018.t002	bn:00047235n	bn:00076843n	wiki:tratamiento_(medicina)				
es004.s018.t005	es004.s018.t005	bn:00015267n	wiki:canis_lupus_familiaris					
es004.s018.t007	es004.s018.t007	bn:00008567n	bn:00027565n	wiki:regurgitación	wiki:vómito			
es004.s018.t011	es004.s018.t011	bn:00016529n	bn:00035907n					
es004.s018.t015	es004.s018.t015	bn:00004222n	wiki:animalia	wiki:fauna				
es004.s018.t017	es004.s018.t017	bn:00008567n	bn:00027565n	wiki:regurgitación	wiki:vómito			
es004.s018.t020	es004.s018.t020	bn:00089399v	bn:00092928v					
es004.s018.t025	es004.s018.t025	bn:00083115v						
es004.s018.t028	es004.s018.t028	bn:00102278a						
es004.s019.t003	es004.s019.t003	bn:00022190n						
es004.s019.t005	es004.s019.t005	bn:00047235n	bn:00076843n	wiki:tratamiento_(medicina)				
es004.s019.t008	es004.s019.t008	bn:00059954n						
es004.s019.t010	es004.s019.t010	bn:00082365v						
es004.s019.t012	es004.s019.t012	bn:00031708n	bn:00054128n	bn:00061887n	wiki:medicamento	wiki:prescripción_(medicina)		
es004.s019.t014	es004.s019.t014	bn:00004222n	wiki:animalia	wiki:fauna				
es004.s019.t016	es004.s019.t016	bn:00016529n	bn:00035907n					
es004.s020.t002	es004.s020.t002	bn:00047235n	bn:00076843n	wiki:tratamiento_(medicina)				
es004.s020.t004	es004.s020.t004	bn:00008567n	bn:00027565n	wiki:regurgitación	wiki:vómito			
es004.s020.t006	es004.s020.t006	bn:00082225v	bn:00082311v	bn:00087107v	bn:00087108v			
es004.s020.t007	es004.s020.t007	bn:00114250r	bn:00114251r					
es004.s020.t009	es004.s020.t009	bn:00006544n	wiki:disociación					
es004.s020.t012	es004.s020.t012	bn:00054018n						
es004.s020.t014	es004.s020.t014	bn:00075330n	bn:00075331n					
es004.s020.t017	es004.s020.t017	bn:00047235n	bn:00076843n	wiki:tratamiento_(medicina)				
es004.s020.t018	es004.s020.t018	bn:00079883n	bn:00079888n	wiki:veterinaria				
es004.s020.t020	es004.s020.t020	bn:00083173v						
es004.s020.t021	es004.s020.t021	bn:00114246r						
es004.s020.t023	es004.s020.t023	bn:00016850n	bn:00080992n					
es004.s020.t024	es004.s020.t024	bn:00103424a	bn:00104676a					
es004.s020.t026	es004.s020.t026	bn:00008567n	bn:00027565n	wiki:regurgitación	wiki:vómito			
es004.s021.t004	es004.s021.t004	bn:00021961n	bn:00046065n					
es004.s021.t004	es004.s021.t005	bn:00071445n	bn:00450782n	bn:00686074n	wiki:reacción_adversa_a_medicamento			
es004.s021.t005	es004.s021.t005	bn:00110247a	bn:00110248a	bn:00110249a				
es004.s021.t007	es004.s021.t007	bn:00923812n						
es004.s022.t001	es004.s022.t001	bn:00115495r						
es004.s022.t003	es004.s022.t003	bn:00923812n						
es004.s022.t005	es004.s022.t005	bn:00115530r						
es004.s022.t006	es004.s022.t006	bn:00082138v						
es004.s022.t009	es004.s022.t009	bn:00082365v						
es004.s022.t010	es004.s022.t010	bn:00114917r						
es004.s022.t012	es004.s022.t012	bn:00028320n	wiki:dosis					
es004.s022.t016	es004.s022.t016	bn:00019848n	bn:00056300n	wiki:multiplicación				
es004.s022.t018	es004.s022.t018	bn:00028320n	wiki:dosis					
es004.s022.t019	es004.s022.t019	bn:00082418v	bn:00092520v					
es004.s022.t022	es004.s022.t022	bn:00061605n						
es004.s022.t022	es004.s022.t024	bn:00061605n						
es004.s022.t024	es004.s022.t024	bn:00077267n	bn:00077268n					
es004.s022.t025	es004.s022.t025	bn:00087274v	bn:00090070v					
es004.s022.t029	es004.s022.t029	bn:00019848n	bn:00056300n	wiki:multiplicación				
es004.s022.t031	es004.s022.t031	bn:00022191n	bn:00022192n	bn:00029170n				
es004.s022.t032	es004.s022.t032	bn:00106517a						
es004.s022.t033	es004.s022.t033	bn:00082418v						
es004.s022.t035	es004.s022.t035	bn:00047235n	bn:00076843n	wiki:tratamiento_(medicina)				
es004.s023.t002	es004.s023.t002	bn:00042049n	bn:00064070n					
es004.s023.t004	es004.s023.t004	bn:00082379v						
es004.s023.t006	es004.s023.t006	bn:00023661n	bn:00046516n	wiki:alma_en_pena	wiki:individuo	wiki:persona		
es004.s023.t008	es004.s023.t008	bn:00082365v						
es004.s023.t010	es004.s023.t010	bn:00031708n	bn:00054128n	bn:00061887n	wiki:medicamento	wiki:prescripción_(medicina)		
es004.s023.t012	es004.s023.t012	bn:00083183v						
es004.s023.t014	es004.s023.t014	bn:00022113n	bn:00022114n	wiki:sistema_somatosensorial				
es004.s023.t017	es004.s023.t017	bn:00004222n	wiki:animalia	wiki:fauna				
es004.s024.t001	es004.s024.t001	bn:00923812n						
es004.s024.t003	es004.s024.t003	bn:00087013v	bn:00088078v					
es004.s024.t005	es004.s024.t005	bn:00030747n	wiki:peligro	wiki:riesgo				
es004.s024.t006	es004.s024.t006	bn:00102398a	bn:00108295a	bn:00110996a				
es004.s024.t009	es004.s024.t010	bn:00046516n	wiki:individuo	wiki:persona				
es004.s024.t010	es004.s024.t010	bn:00104385a	bn:00104386a					
